# smlt_path=b1,gsimlt_path=b12_b22_b32_@_@_@_@,imt=SA,investigation_time=50.0,sa_period=1.0,sa_damping=5.0,lon=-132.8,lat=53.45,poe=0.02,iml=1.067193
Lon,Lat,Mag,poe
-132.5,53.1,6.15,0.0
-132.5,53.1,6.25,0.0
-132.5,53.1,6.35,0.0
-132.5,53.1,6.45,0.0
-132.5,53.1,6.55,0.0
-132.5,53.1,6.65,0.0
-132.5,53.1,6.75,0.0
-132.5,53.1,6.85,0.0
-132.5,53.1,6.95,0.0
-132.5,53.1,7.05,0.0
-132.5,53.1,7.15,0.0
-132.5,53.1,7.25,1.094568e-07
-132.5,53.1,7.35,1.300005e-06
-132.5,53.1,7.45,3.857219e-06
-132.5,53.1,7.55,8.39504e-06
-132.5,53.1,7.65,0.0
-132.5,53.1,7.75,0.0
-132.5,53.1,7.85,0.0
-132.5,53.1,7.95,0.0
-132.5,53.1,8.05,0.0
-132.5,53.1,8.15,0.0
-132.5,53.1,8.25,0.0
-132.5,53.1,8.35,0.0
-132.5,53.3,4.85,0.0
-132.5,53.3,4.95,0.0
-132.5,53.3,5.05,0.0
-132.5,53.3,5.15,0.0
-132.5,53.3,5.25,0.0
-132.5,53.3,5.35,0.0
-132.5,53.3,5.45,0.0
-132.5,53.3,5.55,0.0
-132.5,53.3,5.65,0.0
-132.5,53.3,5.75,0.0
-132.5,53.3,5.85,0.0
-132.5,53.3,5.95,0.0
-132.5,53.3,6.05,0.0
-132.5,53.3,6.15,0.0
-132.5,53.3,6.25,0.0
-132.5,53.3,6.35,0.0
-132.5,53.3,6.45,0.0
-132.5,53.3,6.55,1.44176e-08
-132.5,53.3,6.65,7.424855e-08
-132.5,53.3,6.75,1.737895e-07
-132.5,53.3,6.85,3.346246e-07
-132.5,53.3,6.95,3.936464e-07
-132.5,53.3,7.05,5.96103e-07
-132.5,53.3,7.15,8.59442e-07
-132.5,53.3,7.25,1.695555e-07
-132.5,53.3,7.35,1.821095e-07
-132.5,53.3,7.45,2.106847e-07
-132.5,53.3,7.55,0.0
-132.5,53.3,7.65,0.0
-132.5,53.3,7.75,0.0
-132.5,53.3,7.85,0.0
-132.5,53.3,7.95,0.0
-132.5,53.3,8.05,0.0
-132.5,53.3,8.15,0.0
-132.5,53.3,8.25,0.0
-132.5,53.3,8.35,0.0
-132.5,53.5,4.85,0.0
-132.5,53.5,4.95,0.0
-132.5,53.5,5.05,0.0
-132.5,53.5,5.15,0.0
-132.5,53.5,5.25,0.0
-132.5,53.5,5.35,0.0
-132.5,53.5,5.45,0.0
-132.5,53.5,5.55,0.0
-132.5,53.5,5.65,0.0
-132.5,53.5,5.75,0.0
-132.5,53.5,5.85,0.0
-132.5,53.5,5.95,0.0
-132.5,53.5,6.05,0.0
-132.5,53.5,6.15,0.0
-132.5,53.5,6.25,0.0
-132.5,53.5,6.35,3.519362e-08
-132.5,53.5,6.45,1.588358e-07
-132.5,53.5,6.55,4.272196e-07
-132.5,53.5,6.65,9.183893e-07
-132.5,53.5,6.75,1.675221e-06
-132.5,53.5,6.85,2.334052e-06
-132.5,53.5,6.95,2.219084e-06
-132.5,53.5,7.05,2.543852e-06
-132.5,53.5,7.15,2.620535e-06
-132.5,53.5,7.25,4.029877e-07
-132.5,53.5,7.35,3.95583e-07
-132.5,53.5,7.45,4.000661e-07
-132.5,53.5,7.55,0.0
-132.5,53.5,7.65,0.0
-132.5,53.5,7.75,0.0
-132.5,53.5,7.85,0.0
-132.5,53.5,7.95,0.0
-132.5,53.5,8.05,0.0
-132.5,53.5,8.15,0.0
-132.5,53.5,8.25,0.0
-132.5,53.5,8.35,0.0
-132.5,53.7,4.85,0.0
-132.5,53.7,4.95,0.0
-132.5,53.7,5.05,0.0
-132.5,53.7,5.15,0.0
-132.5,53.7,5.25,0.0
-132.5,53.7,5.35,0.0
-132.5,53.7,5.45,0.0
-132.5,53.7,5.55,0.0
-132.5,53.7,5.65,0.0
-132.5,53.7,5.75,0.0
-132.5,53.7,5.85,0.0
-132.5,53.7,5.95,0.0
-132.5,53.7,6.05,0.0
-132.5,53.7,6.15,0.0
-132.5,53.7,6.25,0.0
-132.5,53.7,6.35,0.0
-132.5,53.7,6.45,0.0
-132.5,53.7,6.55,0.0
-132.5,53.7,6.65,1.476408e-08
-132.5,53.7,6.75,6.254129e-08
-132.5,53.7,6.85,1.309677e-07
-132.5,53.7,6.95,1.694834e-07
-132.5,53.7,7.05,3.094828e-07
-132.5,53.7,7.15,5.475172e-07
-132.5,53.7,7.25,1.237846e-07
-132.5,53.7,7.35,1.660365e-07
-132.5,53.7,7.45,2.328892e-07
-132.5,53.7,7.55,0.0
-132.5,53.7,7.65,0.0
-132.5,53.7,7.75,0.0
-132.5,53.7,7.85,0.0
-132.5,53.7,7.95,0.0
-132.5,53.7,8.05,0.0
-132.5,53.7,8.15,0.0
-132.5,53.7,8.25,0.0
-132.5,53.7,8.35,0.0
-132.5,53.9,4.85,0.0
-132.5,53.9,4.95,0.0
-132.5,53.9,5.05,0.0
-132.5,53.9,5.15,0.0
-132.5,53.9,5.25,0.0
-132.5,53.9,5.35,0.0
-132.5,53.9,5.45,0.0
-132.5,53.9,5.55,0.0
-132.5,53.9,5.65,0.0
-132.5,53.9,5.75,0.0
-132.5,53.9,5.85,0.0
-132.5,53.9,5.95,0.0
-132.5,53.9,6.05,0.0
-132.5,53.9,6.15,0.0
-132.5,53.9,6.25,0.0
-132.5,53.9,6.35,0.0
-132.5,53.9,6.45,0.0
-132.5,53.9,6.55,0.0
-132.5,53.9,6.65,0.0
-132.5,53.9,6.75,0.0
-132.5,53.9,6.85,0.0
-132.5,53.9,6.95,0.0
-132.5,53.9,7.05,0.0
-132.5,53.9,7.15,0.0
-132.5,53.9,7.25,0.0
-132.5,53.9,7.35,0.0
-132.5,53.9,7.45,5.61331e-10
-132.5,53.9,7.55,0.0
-132.5,53.9,7.65,0.0
-132.5,53.9,7.75,0.0
-132.5,53.9,7.85,0.0
-132.5,53.9,7.95,0.0
-132.5,53.9,8.05,0.0
-132.5,53.9,8.15,0.0
-132.5,53.9,8.25,0.0
-132.5,53.9,8.35,0.0
-132.5,54.1,4.85,0.0
-132.5,54.1,4.95,0.0
-132.5,54.1,5.05,0.0
-132.5,54.1,5.15,0.0
-132.5,54.1,5.25,0.0
-132.5,54.1,5.35,0.0
-132.5,54.1,5.45,0.0
-132.5,54.1,5.55,0.0
-132.5,54.1,5.65,0.0
-132.5,54.1,5.75,0.0
-132.5,54.1,5.85,0.0
-132.5,54.1,5.95,0.0
-132.5,54.1,6.05,0.0
-132.5,54.1,6.15,0.0
-132.5,54.1,6.25,0.0
-132.5,54.1,6.35,0.0
-132.5,54.1,6.45,0.0
-132.5,54.1,6.55,0.0
-132.5,54.1,6.65,0.0
-132.5,54.1,6.75,0.0
-132.5,54.1,6.85,0.0
-132.5,54.1,6.95,0.0
-132.5,54.1,7.05,0.0
-132.5,54.1,7.15,0.0
-132.5,54.1,7.25,0.0
-132.5,54.1,7.35,0.0
-132.5,54.1,7.45,0.0
-132.5,54.1,7.55,0.0
-132.5,54.1,7.65,0.0
-132.5,54.1,7.75,0.0
-132.5,54.1,7.85,0.0
-132.5,54.1,7.95,0.0
-132.5,54.1,8.05,0.0
-132.5,54.1,8.15,0.0
-132.5,54.1,8.25,0.0
-132.5,54.1,8.35,0.0
-132.5,54.3,4.85,0.0
-132.5,54.3,4.95,0.0
-132.5,54.3,5.05,0.0
-132.5,54.3,5.15,0.0
-132.5,54.3,5.25,0.0
-132.5,54.3,5.35,0.0
-132.5,54.3,5.45,0.0
-132.5,54.3,5.55,0.0
-132.5,54.3,5.65,0.0
-132.5,54.3,5.75,0.0
-132.5,54.3,5.85,0.0
-132.5,54.3,5.95,0.0
-132.5,54.3,6.05,0.0
-132.5,54.3,6.15,0.0
-132.5,54.3,6.25,0.0
-132.5,54.3,6.35,0.0
-132.5,54.3,6.45,0.0
-132.5,54.3,6.55,0.0
-132.5,54.3,6.65,0.0
-132.5,54.3,6.75,0.0
-132.5,54.3,6.85,0.0
-132.5,54.3,6.95,0.0
-132.5,54.3,7.05,0.0
-132.5,54.3,7.15,0.0
-132.5,54.3,7.25,0.0
-132.5,54.3,7.35,0.0
-132.5,54.3,7.45,0.0
-132.5,54.3,7.55,0.0
-132.5,54.3,7.65,0.0
-132.5,54.3,7.75,0.0
-132.5,54.3,7.85,0.0
-132.5,54.3,7.95,0.0
-132.5,54.3,8.05,0.0
-132.5,54.3,8.15,0.0
-132.5,54.3,8.25,0.0
-132.5,54.3,8.35,0.0
-132.5,54.5,4.85,0.0
-132.5,54.5,4.95,0.0
-132.5,54.5,5.05,0.0
-132.5,54.5,5.15,0.0
-132.5,54.5,5.25,0.0
-132.5,54.5,5.35,0.0
-132.5,54.5,5.45,0.0
-132.5,54.5,5.55,0.0
-132.5,54.5,5.65,0.0
-132.5,54.5,5.75,0.0
-132.5,54.5,5.85,0.0
-132.5,54.5,5.95,0.0
-132.5,54.5,6.05,0.0
-132.5,54.5,6.15,0.0
-132.5,54.5,6.25,0.0
-132.5,54.5,6.35,0.0
-132.5,54.5,6.45,0.0
-132.5,54.5,6.55,0.0
-132.5,54.5,6.65,0.0
-132.5,54.5,6.75,0.0
-132.5,54.5,6.85,0.0
-132.5,54.5,6.95,0.0
-132.5,54.5,7.05,0.0
-132.5,54.5,7.15,0.0
-132.5,54.5,7.25,0.0
-132.5,54.5,7.35,0.0
-132.5,54.5,7.45,0.0
-132.5,54.5,7.55,0.0
-132.5,54.5,7.65,0.0
-132.5,54.5,7.75,0.0
-132.5,54.5,7.85,0.0
-132.5,54.5,7.95,0.0
-132.5,54.5,8.05,0.0
-132.5,54.5,8.15,0.0
-132.5,54.5,8.25,0.0
-132.5,54.5,8.35,0.0
-132.5,54.7,4.85,0.0
-132.5,54.7,4.95,0.0
-132.5,54.7,5.05,0.0
-132.5,54.7,5.15,0.0
-132.5,54.7,5.25,0.0
-132.5,54.7,5.35,0.0
-132.5,54.7,5.45,0.0
-132.5,54.7,5.55,0.0
-132.5,54.7,5.65,0.0
-132.5,54.7,5.75,0.0
-132.5,54.7,5.85,0.0
-132.5,54.7,5.95,0.0
-132.5,54.7,6.05,0.0
-132.5,54.7,6.15,0.0
-132.5,54.7,6.25,0.0
-132.5,54.7,6.35,0.0
-132.5,54.7,6.45,0.0
-132.5,54.7,6.55,0.0
-132.5,54.7,6.65,0.0
-132.5,54.7,6.75,0.0
-132.5,54.7,6.85,0.0
-132.5,54.7,6.95,0.0
-132.5,54.7,7.05,0.0
-132.5,54.7,7.15,0.0
-132.5,54.7,7.25,0.0
-132.5,54.7,7.35,0.0
-132.5,54.7,7.45,0.0
-132.5,54.7,7.55,0.0
-132.5,54.7,7.65,0.0
-132.5,54.7,7.75,0.0
-132.5,54.7,7.85,0.0
-132.5,54.7,7.95,0.0
-132.5,54.7,8.05,0.0
-132.5,54.7,8.15,0.0
-132.5,54.7,8.25,0.0
-132.5,54.7,8.35,0.0
-132.5,54.9,4.85,0.0
-132.5,54.9,4.95,0.0
-132.5,54.9,5.05,0.0
-132.5,54.9,5.15,0.0
-132.5,54.9,5.25,0.0
-132.5,54.9,5.35,0.0
-132.5,54.9,5.45,0.0
-132.5,54.9,5.55,0.0
-132.5,54.9,5.65,0.0
-132.5,54.9,5.75,0.0
-132.5,54.9,5.85,0.0
-132.5,54.9,5.95,0.0
-132.5,54.9,6.05,0.0
-132.5,54.9,6.15,0.0
-132.5,54.9,6.25,0.0
-132.5,54.9,6.35,0.0
-132.5,54.9,6.45,0.0
-132.5,54.9,6.55,0.0
-132.5,54.9,6.65,0.0
-132.5,54.9,6.75,0.0
-132.5,54.9,6.85,0.0
-132.5,54.9,6.95,0.0
-132.5,54.9,7.05,0.0
-132.5,54.9,7.15,0.0
-132.5,54.9,7.25,0.0
-132.5,54.9,7.35,0.0
-132.5,54.9,7.45,0.0
-132.5,54.9,7.55,0.0
-132.5,54.9,7.65,0.0
-132.5,54.9,7.75,0.0
-132.5,54.9,7.85,0.0
-132.5,54.9,7.95,0.0
-132.5,54.9,8.05,0.0
-132.5,54.9,8.15,0.0
-132.5,54.9,8.25,0.0
-132.5,54.9,8.35,0.0
-132.5,55.1,4.85,0.0
-132.5,55.1,4.95,0.0
-132.5,55.1,5.05,0.0
-132.5,55.1,5.15,0.0
-132.5,55.1,5.25,0.0
-132.5,55.1,5.35,0.0
-132.5,55.1,5.45,0.0
-132.5,55.1,5.55,0.0
-132.5,55.1,5.65,0.0
-132.5,55.1,5.75,0.0
-132.5,55.1,5.85,0.0
-132.5,55.1,5.95,0.0
-132.5,55.1,6.05,0.0
-132.5,55.1,6.15,0.0
-132.5,55.1,6.25,0.0
-132.5,55.1,6.35,0.0
-132.5,55.1,6.45,0.0
-132.5,55.1,6.55,0.0
-132.5,55.1,6.65,0.0
-132.5,55.1,6.75,0.0
-132.5,55.1,6.85,0.0
-132.5,55.1,6.95,0.0
-132.5,55.1,7.05,0.0
-132.5,55.1,7.15,0.0
-132.5,55.1,7.25,0.0
-132.5,55.1,7.35,0.0
-132.5,55.1,7.45,0.0
-132.5,55.1,7.55,0.0
-132.5,55.1,7.65,0.0
-132.5,55.1,7.75,0.0
-132.5,55.1,7.85,0.0
-132.5,55.1,7.95,0.0
-132.5,55.1,8.05,0.0
-132.5,55.1,8.15,0.0
-132.5,55.1,8.25,0.0
-132.5,55.1,8.35,0.0
-132.5,55.3,4.85,0.0
-132.5,55.3,4.95,0.0
-132.5,55.3,5.05,0.0
-132.5,55.3,5.15,0.0
-132.5,55.3,5.25,0.0
-132.5,55.3,5.35,0.0
-132.5,55.3,5.45,0.0
-132.5,55.3,5.55,0.0
-132.5,55.3,5.65,0.0
-132.5,55.3,5.75,0.0
-132.5,55.3,5.85,0.0
-132.5,55.3,5.95,0.0
-132.5,55.3,6.05,0.0
-132.5,55.3,6.15,0.0
-132.5,55.3,6.25,0.0
-132.5,55.3,6.35,0.0
-132.5,55.3,6.45,0.0
-132.5,55.3,6.55,0.0
-132.5,55.3,6.65,0.0
-132.5,55.3,6.75,0.0
-132.5,55.3,6.85,0.0
-132.5,55.3,6.95,0.0
-132.5,55.3,7.05,0.0
-132.5,55.3,7.15,0.0
-132.5,55.3,7.25,0.0
-132.5,55.3,7.35,0.0
-132.5,55.3,7.45,0.0
-132.5,55.3,7.55,0.0
-132.5,55.3,7.65,0.0
-132.5,55.3,7.75,0.0
-132.5,55.3,7.85,0.0
-132.5,55.3,7.95,0.0
-132.5,55.3,8.05,0.0
-132.5,55.3,8.15,0.0
-132.5,55.3,8.25,0.0
-132.5,55.3,8.35,0.0
-132.3,51.7,4.85,0.0
-132.3,51.7,4.95,0.0
-132.3,51.7,5.05,0.0
-132.3,51.7,5.15,0.0
-132.3,51.7,5.25,0.0
-132.3,51.7,5.35,0.0
-132.3,51.7,5.45,0.0
-132.3,51.7,5.55,0.0
-132.3,51.7,5.65,0.0
-132.3,51.7,5.75,0.0
-132.3,51.7,5.85,0.0
-132.3,51.7,5.95,0.0
-132.3,51.7,6.05,0.0
-132.3,51.7,6.15,0.0
-132.3,51.7,6.25,0.0
-132.3,51.7,6.35,0.0
-132.3,51.7,6.45,0.0
-132.3,51.7,6.55,0.0
-132.3,51.7,6.65,0.0
-132.3,51.7,6.75,0.0
-132.3,51.7,6.85,0.0
-132.3,51.7,6.95,0.0
-132.3,51.7,7.05,0.0
-132.3,51.7,7.15,0.0
-132.3,51.7,7.25,0.0
-132.3,51.7,7.35,0.0
-132.3,51.7,7.45,0.0
-132.3,51.7,7.55,0.0
-132.3,51.7,7.65,0.0
-132.3,51.7,7.75,0.0
-132.3,51.7,7.85,0.0
-132.3,51.7,7.95,0.0
-132.3,51.7,8.05,0.0
-132.3,51.7,8.15,0.0
-132.3,51.7,8.25,0.0
-132.3,51.7,8.35,0.0
-132.3,51.9,4.85,0.0
-132.3,51.9,4.95,0.0
-132.3,51.9,5.05,0.0
-132.3,51.9,5.15,0.0
-132.3,51.9,5.25,0.0
-132.3,51.9,5.35,0.0
-132.3,51.9,5.45,0.0
-132.3,51.9,5.55,0.0
-132.3,51.9,5.65,0.0
-132.3,51.9,5.75,0.0
-132.3,51.9,5.85,0.0
-132.3,51.9,5.95,0.0
-132.3,51.9,6.05,0.0
-132.3,51.9,6.15,0.0
-132.3,51.9,6.25,0.0
-132.3,51.9,6.35,0.0
-132.3,51.9,6.45,0.0
-132.3,51.9,6.55,0.0
-132.3,51.9,6.65,0.0
-132.3,51.9,6.75,0.0
-132.3,51.9,6.85,0.0
-132.3,51.9,6.95,0.0
-132.3,51.9,7.05,0.0
-132.3,51.9,7.15,0.0
-132.3,51.9,7.25,0.0
-132.3,51.9,7.35,0.0
-132.3,51.9,7.45,0.0
-132.3,51.9,7.55,0.0
-132.3,51.9,7.65,0.0
-132.3,51.9,7.75,0.0
-132.3,51.9,7.85,0.0
-132.3,51.9,7.95,0.0
-132.3,51.9,8.05,0.0
-132.3,51.9,8.15,0.0
-132.3,51.9,8.25,0.0
-132.3,51.9,8.35,0.0
-132.3,52.1,4.85,0.0
-132.3,52.1,4.95,0.0
-132.3,52.1,5.05,0.0
-132.3,52.1,5.15,0.0
-132.3,52.1,5.25,0.0
-132.3,52.1,5.35,0.0
-132.3,52.1,5.45,0.0
-132.3,52.1,5.55,0.0
-132.3,52.1,5.65,0.0
-132.3,52.1,5.75,0.0
-132.3,52.1,5.85,0.0
-132.3,52.1,5.95,0.0
-132.3,52.1,6.05,0.0
-132.3,52.1,6.15,0.0
-132.3,52.1,6.25,0.0
-132.3,52.1,6.35,0.0
-132.3,52.1,6.45,0.0
-132.3,52.1,6.55,0.0
-132.3,52.1,6.65,0.0
-132.3,52.1,6.75,0.0
-132.3,52.1,6.85,0.0
-132.3,52.1,6.95,0.0
-132.3,52.1,7.05,0.0
-132.3,52.1,7.15,0.0
-132.3,52.1,7.25,0.0
-132.3,52.1,7.35,0.0
-132.3,52.1,7.45,0.0
-132.3,52.1,7.55,0.0
-132.3,52.1,7.65,0.0
-132.3,52.1,7.75,0.0
-132.3,52.1,7.85,0.0
-132.3,52.1,7.95,0.0
-132.3,52.1,8.05,0.0
-132.3,52.1,8.15,0.0
-132.3,52.1,8.25,0.0
-132.3,52.1,8.35,0.0
-132.3,52.3,4.85,0.0
-132.3,52.3,4.95,0.0
-132.3,52.3,5.05,0.0
-132.3,52.3,5.15,0.0
-132.3,52.3,5.25,0.0
-132.3,52.3,5.35,0.0
-132.3,52.3,5.45,0.0
-132.3,52.3,5.55,0.0
-132.3,52.3,5.65,0.0
-132.3,52.3,5.75,0.0
-132.3,52.3,5.85,0.0
-132.3,52.3,5.95,0.0
-132.3,52.3,6.05,0.0
-132.3,52.3,6.15,0.0
-132.3,52.3,6.25,0.0
-132.3,52.3,6.35,0.0
-132.3,52.3,6.45,0.0
-132.3,52.3,6.55,0.0
-132.3,52.3,6.65,0.0
-132.3,52.3,6.75,0.0
-132.3,52.3,6.85,0.0
-132.3,52.3,6.95,0.0
-132.3,52.3,7.05,0.0
-132.3,52.3,7.15,0.0
-132.3,52.3,7.25,0.0
-132.3,52.3,7.35,0.0
-132.3,52.3,7.45,0.0
-132.3,52.3,7.55,0.0
-132.3,52.3,7.65,0.0
-132.3,52.3,7.75,0.0
-132.3,52.3,7.85,0.0
-132.3,52.3,7.95,0.0
-132.3,52.3,8.05,0.0
-132.3,52.3,8.15,0.0
-132.3,52.3,8.25,0.0
-132.3,52.3,8.35,0.0
-132.3,52.5,4.85,0.0
-132.3,52.5,4.95,0.0
-132.3,52.5,5.05,0.0
-132.3,52.5,5.15,0.0
-132.3,52.5,5.25,0.0
-132.3,52.5,5.35,0.0
-132.3,52.5,5.45,0.0
-132.3,52.5,5.55,0.0
-132.3,52.5,5.65,0.0
-132.3,52.5,5.75,0.0
-132.3,52.5,5.85,0.0
-132.3,52.5,5.95,0.0
-132.3,52.5,6.05,0.0
-132.3,52.5,6.15,0.0
-132.3,52.5,6.25,0.0
-132.3,52.5,6.35,0.0
-132.3,52.5,6.45,0.0
-132.3,52.5,6.55,0.0
-132.3,52.5,6.65,0.0
-132.3,52.5,6.75,0.0
-132.3,52.5,6.85,0.0
-132.3,52.5,6.95,0.0
-132.3,52.5,7.05,0.0
-132.3,52.5,7.15,0.0
-132.3,52.5,7.25,0.0
-132.3,52.5,7.35,0.0
-132.3,52.5,7.45,0.0
-132.3,52.5,7.55,0.0
-132.3,52.5,7.65,0.0
-132.3,52.5,7.75,0.0
-132.3,52.5,7.85,0.0
-132.3,52.5,7.95,0.0
-132.3,52.5,8.05,0.0
-132.3,52.5,8.15,0.0
-132.3,52.5,8.25,0.0
-132.3,52.5,8.35,0.0
-132.3,52.7,4.85,0.0
-132.3,52.7,4.95,0.0
-132.3,52.7,5.05,0.0
-132.3,52.7,5.15,0.0
-132.3,52.7,5.25,0.0
-132.3,52.7,5.35,0.0
-132.3,52.7,5.45,0.0
-132.3,52.7,5.55,0.0
-132.3,52.7,5.65,0.0
-132.3,52.7,5.75,0.0
-132.3,52.7,5.85,0.0
-132.3,52.7,5.95,0.0
-132.3,52.7,6.05,0.0
-132.3,52.7,6.15,0.0
-132.3,52.7,6.25,0.0
-132.3,52.7,6.35,0.0
-132.3,52.7,6.45,0.0
-132.3,52.7,6.55,0.0
-132.3,52.7,6.65,0.0
-132.3,52.7,6.75,0.0
-132.3,52.7,6.85,0.0
-132.3,52.7,6.95,0.0
-132.3,52.7,7.05,0.0
-132.3,52.7,7.15,0.0
-132.3,52.7,7.25,0.0
-132.3,52.7,7.35,0.0
-132.3,52.7,7.45,0.0
-132.3,52.7,7.55,0.0
-132.3,52.7,7.65,0.0
-132.3,52.7,7.75,0.0
-132.3,52.7,7.85,0.0
-132.3,52.7,7.95,0.0
-132.3,52.7,8.05,0.0
-132.3,52.7,8.15,0.0
-132.3,52.7,8.25,0.0
-132.3,52.7,8.35,0.0
-132.3,52.9,4.85,0.0
-132.3,52.9,4.95,0.0
-132.3,52.9,5.05,0.0
-132.3,52.9,5.15,0.0
-132.3,52.9,5.25,0.0
-132.3,52.9,5.35,0.0
-132.3,52.9,5.45,0.0
-132.3,52.9,5.55,0.0
-132.3,52.9,5.65,0.0
-132.3,52.9,5.75,0.0
-132.3,52.9,5.85,0.0
-132.3,52.9,5.95,0.0
-132.3,52.9,6.05,0.0
-132.3,52.9,6.15,0.0
-132.3,52.9,6.25,0.0
-132.3,52.9,6.35,0.0
-132.3,52.9,6.45,0.0
-132.3,52.9,6.55,0.0
-132.3,52.9,6.65,0.0
-132.3,52.9,6.75,0.0
-132.3,52.9,6.85,0.0
-132.3,52.9,6.95,0.0
-132.3,52.9,7.05,0.0
-132.3,52.9,7.15,0.0
-132.3,52.9,7.25,0.0
-132.3,52.9,7.35,0.0
-132.3,52.9,7.45,0.0
-132.3,52.9,7.55,0.0
-132.3,52.9,7.65,0.0
-132.3,52.9,7.75,0.0
-132.3,52.9,7.85,0.0
-132.3,52.9,7.95,0.0
-132.3,52.9,8.05,0.0
-132.3,52.9,8.15,0.0
-132.3,52.9,8.25,0.0
-132.3,52.9,8.35,0.0
-132.3,53.1,4.85,0.0
-132.3,53.1,4.95,0.0
-132.3,53.1,5.05,0.0
-132.3,53.1,5.15,0.0
-132.3,53.1,5.25,0.0
-132.3,53.1,5.35,0.0
-132.3,53.1,5.45,0.0
-132.3,53.1,5.55,0.0
-132.3,53.1,5.65,0.0
-132.3,53.1,5.75,0.0
-132.3,53.1,5.85,0.0
-132.3,53.1,5.95,0.0
-132.3,53.1,6.05,0.0
-132.3,53.1,6.15,0.0
-132.3,53.1,6.25,0.0
-132.3,53.1,6.35,0.0
-132.3,53.1,6.45,0.0
-132.3,53.1,6.55,0.0
-132.3,53.1,6.65,0.0
-132.3,53.1,6.75,0.0
-132.3,53.1,6.85,0.0
-132.3,53.1,6.95,0.0
-132.3,53.1,7.05,0.0
-132.3,53.1,7.15,0.0
-132.3,53.1,7.25,0.0
-132.3,53.1,7.35,6.717515e-11
-132.3,53.1,7.45,9.945994e-10
-132.3,53.1,7.55,0.0
-132.3,53.1,7.65,0.0
-132.3,53.1,7.75,0.0
-132.3,53.1,7.85,0.0
-132.3,53.1,7.95,0.0
-132.3,53.1,8.05,0.0
-132.3,53.1,8.15,0.0
-132.3,53.1,8.25,0.0
-132.3,53.1,8.35,0.0
-132.3,53.3,4.85,0.0
-132.3,53.3,4.95,0.0
-132.3,53.3,5.05,0.0
-132.3,53.3,5.15,0.0
-132.3,53.3,5.25,0.0
-132.3,53.3,5.35,0.0
-132.3,53.3,5.45,0.0
-132.3,53.3,5.55,0.0
-132.3,53.3,5.65,0.0
-132.3,53.3,5.75,0.0
-132.3,53.3,5.85,0.0
-132.3,53.3,5.95,0.0
-132.3,53.3,6.05,0.0
-132.3,53.3,6.15,0.0
-132.3,53.3,6.25,0.0
-132.3,53.3,6.35,0.0
-132.3,53.3,6.45,0.0
-132.3,53.3,6.55,0.0
-132.3,53.3,6.65,0.0
-132.3,53.3,6.75,0.0
-132.3,53.3,6.85,0.0
-132.3,53.3,6.95,0.0
-132.3,53.3,7.05,0.0
-132.3,53.3,7.15,5.589169e-09
-132.3,53.3,7.25,2.56892e-09
-132.3,53.3,7.35,8.631754e-09
-132.3,53.3,7.45,1.849401e-08
-132.3,53.3,7.55,0.0
-132.3,53.3,7.65,0.0
-132.3,53.3,7.75,0.0
-132.3,53.3,7.85,0.0
-132.3,53.3,7.95,0.0
-132.3,53.3,8.05,0.0
-132.3,53.3,8.15,0.0
-132.3,53.3,8.25,0.0
-132.3,53.3,8.35,0.0
-132.3,53.5,4.85,0.0
-132.3,53.5,4.95,0.0
-132.3,53.5,5.05,0.0
-132.3,53.5,5.15,0.0
-132.3,53.5,5.25,0.0
-132.3,53.5,5.35,0.0
-132.3,53.5,5.45,0.0
-132.3,53.5,5.55,0.0
-132.3,53.5,5.65,0.0
-132.3,53.5,5.75,0.0
-132.3,53.5,5.85,0.0
-132.3,53.5,5.95,0.0
-132.3,53.5,6.05,0.0
-132.3,53.5,6.15,0.0
-132.3,53.5,6.25,0.0
-132.3,53.5,6.35,0.0
-132.3,53.5,6.45,0.0
-132.3,53.5,6.55,0.0
-132.3,53.5,6.65,0.0
-132.3,53.5,6.75,0.0
-132.3,53.5,6.85,0.0
-132.3,53.5,6.95,0.0
-132.3,53.5,7.05,4.074817e-09
-132.3,53.5,7.15,2.581229e-08
-132.3,53.5,7.25,7.777258e-09
-132.3,53.5,7.35,2.144517e-08
-132.3,53.5,7.45,4.54666e-08
-132.3,53.5,7.55,0.0
-132.3,53.5,7.65,0.0
-132.3,53.5,7.75,0.0
-132.3,53.5,7.85,0.0
-132.3,53.5,7.95,0.0
-132.3,53.5,8.05,0.0
-132.3,53.5,8.15,0.0
-132.3,53.5,8.25,0.0
-132.3,53.5,8.35,0.0
-132.3,53.7,4.85,0.0
-132.3,53.7,4.95,0.0
-132.3,53.7,5.05,0.0
-132.3,53.7,5.15,0.0
-132.3,53.7,5.25,0.0
-132.3,53.7,5.35,0.0
-132.3,53.7,5.45,0.0
-132.3,53.7,5.55,0.0
-132.3,53.7,5.65,0.0
-132.3,53.7,5.75,0.0
-132.3,53.7,5.85,0.0
-132.3,53.7,5.95,0.0
-132.3,53.7,6.05,0.0
-132.3,53.7,6.15,0.0
-132.3,53.7,6.25,0.0
-132.3,53.7,6.35,0.0
-132.3,53.7,6.45,0.0
-132.3,53.7,6.55,0.0
-132.3,53.7,6.65,0.0
-132.3,53.7,6.75,0.0
-132.3,53.7,6.85,0.0
-132.3,53.7,6.95,0.0
-132.3,53.7,7.05,0.0
-132.3,53.7,7.15,1.013813e-09
-132.3,53.7,7.25,1.188762e-09
-132.3,53.7,7.35,4.932746e-09
