142.929361702,-37.2804255319,3.37446808511
143.54,-35.34,1.975
143.73,-37.05,3.34
143.837260274,-37.562739726,2.57123287671
144.0,-38.1,3.05
144.20983871,-37.0709677419,2.90806451613
144.27975,-36.760125,2.86125
144.3,-38.3,3.0
144.302857143,-38.1985714286,2.78571428571
144.320114943,-38.14,2.87011494253
144.3,-36.8,3.05
144.4,-38.1,2.78181818182
144.41,-38.03,2.82222222222
144.43,-37.6700917431,3.14495412844
144.46,-38.18,3.0375
144.5,-38.3,2.8
144.52,-38.25,3.090625
144.5,-38.2,2.35
144.505,-37.7,2.35
144.5,-37.4,2.1
144.5,-37.3,2.8
144.5,-37.2,2.53333333333
144.57,-38.15,2.97
144.57,-37.6898067633,3.13285024155
144.6,-37.9,3.05
144.6,-37.7,2.78333333333
144.685,-37.46,3.25
144.7,-37.9,2.81875
144.73,-37.745,3.45
144.7,-37.7,2.92
144.709630996,-37.5714391144,3.46642066421
144.7,-37.5,3.11666666667
144.7,-36.1,3.25
144.75,-36.13,3.04246575342
144.8,-38.4,3.05
144.8,-37.9,2.76363636364
144.8,-37.8,2.82
144.8,-37.7,3.22
144.8,-36.1,2.55
144.91,-38.3866666667,3.76666666667
144.9,-38.3,4.6
144.901666667,-37.895,3.91666666667
144.936666667,-37.83,3.06666666667
144.902133333,-37.7982666667,3.14133333333
144.934,-37.738,3.2
144.900243902,-37.6990243902,3.28780487805
144.927364017,-37.6,3.47364016736
144.983333333,-37.8716666667,3.33333333333
144.960017862,-37.8100610301,3.38121464722
144.968333333,-37.775,3.2
144.97,-37.7275,3.175
144.95,-35.53,2.05714285714
145.02,-38.38,3.31063829787
145.0,-38.3,3.175
145.0,-38.2,2.55
145.000769231,-37.9976923077,3.15384615385
145.032,-37.932,3.36
145.003108108,-37.8975675676,3.21216216216
145.0175,-37.825,3.15
145.000277778,-37.7996825397,3.12261904762
145.018,-37.72,3.72
145.001388889,-37.6986111111,3.41944444444
145.0,-37.6,2.675
145.0,-36.3,3.23333333333
145.065,-38.235,3.05
145.06125,-37.9225,2.9
145.07375,-37.883125,2.95
145.072222222,-37.8188888889,3.44444444444
145.063333333,-37.7733333333,3.7
145.063333333,-37.73,2.93333333333
145.065,-37.66,3.45
145.073333333,-37.63,2.96666666667
145.05,-36.32,2.98795180723
145.10244898,-38.1979591837,3.28979591837
145.14,-38.15,3.0
145.100833333,-38.0991666667,3.38333333333
145.115,-38.0275,3.6
145.101875,-37.9990625,3.371875
145.11,-37.922,3.08
145.103272727,-37.8961818182,3.22
145.116,-37.828,3.42
145.101168831,-37.7993506494,3.2025974026
145.125,-37.71,3.65
145.1,-37.6993548387,3.14838709677
145.102307692,-37.5992307692,3.48461538462
145.1,-37.5,3.05
145.189935065,-38.31,3.42272727273
145.170053191,-38.2200531915,3.5164893617
145.16,-38.135,3.75
145.176,-37.92,2.9
145.16,-37.9,3.7
145.165,-37.82375,2.8375
145.17,-37.775,3.05
145.175,-37.7,3.0
145.2,-38.4,3.43333333333
145.2,-38.3,3.95
145.2,-38.2,3.2875
145.2,-38.145,3.4
145.2,-38.1,3.36585365854
145.201666667,-37.9979166667,3.65416666667
145.218,-37.936,3.08
145.201296296,-37.8996296296,3.46296296296
145.213333333,-37.8266666667,2.7
145.201111111,-37.7988888889,3.28571428571
