Source: Geoscience Australia
1.5	-37.136869	142.519363	Unknown
1.5	-37.282262	142.929979	Unknown
3.3	-37.562107	143.856149	Unknown
3.0	-38.027087	144.04493	Unknown
3.0	-36.758711	144.283746	Unknown
3.0	-38.18654775	144.319914	Unknown
3.5	-38.078517	144.33419	Unknown
3.0	-37.389163	144.3222165	Unknown
2.8	-38.142032	144.35936625	Unknown
3.5	-38.023592	144.407866	Unknown
3.5	-37.247771	144.453486	Unknown
3.0	-37.692102	144.57042	Unknown
3.3	-37.57817225	144.727920875	Unknown
3.5	-37.909499	144.751876	Unknown
3.7	-37.882892	144.785011	Unknown
3.7	-37.775288	144.779705	Unknown
3.3	-37.72440125	144.7646685	Unknown
3.0	-37.694558	144.758213	Unknown
3.0	-37.576531	144.754213	Unknown
3.7	-37.359298	144.744024	Unknown
4.0	-38.4179755	144.8329875	Unknown
3.7	-37.781097	144.824663667	Unknown
4.0	-37.7153975	144.824817	Unknown
3.3	-37.701944	144.79715	Unknown
3.0	-38.3621445	144.8838345	Unknown
3.5	-37.73315	144.866745	Unknown
3.5	-37.681439	144.887315	Unknown
3.8	-37.77417075	144.9275635	Unknown
4.0	-37.7154095	144.9196355	Unknown
3.5	-37.683269	144.919959	Unknown
3.7	-37.8724953333	144.983753	Unknown
3.4	-37.81674628	144.96349732	Unknown
4.1	-37.786000375	144.971774	Unknown
3.5	-37.728289	144.9626445	Unknown
3.5	-37.395199	144.990259	Unknown
3.5	-37.292868	144.951258	Unknown
3.6	-36.446323	144.985152	Unknown
3.5	-38.219983	145.038946	Unknown
4.0	-37.91994375	145.0261295	Unknown
3.9	-37.879688	145.023623714	Unknown
3.8	-37.8251598	145.0118322	Unknown
3.4	-37.7789885	145.01665725	Unknown
4.2	-37.721908	145.0063328	Unknown
3.0	-37.6435343333	145.036471667	Unknown
3.7	-38.006524	145.086334	Unknown
3.5	-37.964428	145.055984	Unknown
3.7	-37.9225186667	145.070291	Unknown
3.8	-37.8813818333	145.065314167	Unknown
3.4	-37.8364888	145.0756738	Unknown
3.4	-37.7729054	145.0615046	Unknown
3.8	-37.732234	145.068278167	Unknown
3.6	-37.6918246	145.0647872	Unknown
3.0	-38.164954	145.138056	Unknown
3.7	-38.141399	145.122464	Unknown
3.8	-38.04579825	145.11250325	Unknown
3.3	-37.8903106667	145.105135	Unknown
3.5	-37.825367	145.097419	Unknown
3.5	-37.704619	145.103028	Unknown
3.5	-37.6242855	145.1290435	Unknown
4.0	-37.024529	145.136911	Unknown
3.0	-38.394104	145.16246	Unknown
3.3	-37.975469	145.1780735	Unknown
4.0	-37.9241816667	145.176374667	Unknown
3.7	-37.864411	145.176884667	Unknown
3.3	-37.829891375	145.153553375	Unknown
3.5	-37.789122	145.1609605	Unknown
3.3	-37.710972	145.158986333	Unknown
3.5	-38.201782	145.232773	Unknown
3.8	-37.98746	145.214861	Unknown
4.0	-37.9195486667	145.236778667	Unknown
3.3	-37.863861	145.238182333	Unknown
3.8	-37.8200042	145.2133762	Unknown
3.3	-37.7359226667	145.221669333	Unknown
3.5	-36.440108	145.228763	Unknown
3.5	-38.11705775	145.279468	Unknown
3.3	-38.0815423333	145.265139667	Unknown
3.8	-38.0370065	145.28731875	Unknown
3.7	-37.975887	145.257785	Unknown
3.5	-37.86255	145.286888	Unknown
3.6	-37.7968326	145.281326	Unknown
3.7	-38.0348113333	145.314907667	Unknown
3.7	-38.0013806667	145.308651333	Unknown
4.0	-37.892043625	145.310090625	Unknown
4.0	-37.7823108571	145.311094571	Unknown
3.7	-38.0625973333	145.348430667	Unknown
3.9	-38.030918	145.346115	Unknown
4.0	-37.7630046	145.3558994	Unknown
4.3	-37.932495	145.44072	Unknown
4.0	-37.8759255	145.4087895	Unknown
4.2	-36.377518	145.400044	Unknown
4.0	-38.0759413333	145.483625333	Unknown
4.0	-37.653829	145.517006	Unknown
4.0	-38.607954	145.5896255	Unknown
4.0	-36.750865	145.57067	Unknown
2.5	-35.811678	145.567321	Unknown
5.0	-37.7531835	145.6710205	Unknown
4.0	-37.7477425	145.721044	Unknown
4.3	-38.4340413333	145.820048	Unknown
4.5	-38.1362	145.85715	Unknown
4.3	-38.161155	145.931824	Unknown
4.5	-38.401133	146.161389	Unknown
4.0	-38.447032	146.2704885	Unknown
5.3	-38.1771615	146.267893611	Unknown
6.0	-38.1860505	146.2978385	Unknown
3.0	-36.354329	146.325657	Unknown
5.0	-38.2341173333	146.395630889	Unknown
4.6	-38.1966602	146.5319284	Unknown
3.0	-36.122487	146.887885	Unknown
3.5	-36.07797225	146.91786925	Unknown
3.5	-36.187899	146.94859	Unknown
3.8	-38.107715	147.064083	Unknown
3.0	-37.843944	147.072542	Unknown
2.5	-35.1298435	147.359389	Unknown
3.8	-37.824577	147.631718	Unknown
3.0	-36.8873685	149.9104085	Unknown
