Source: SRC
3.0	-37.584629	144.727990667	Unknown
3.5	-37.8396965	144.863208	Unknown
3.3	-37.7651213333	144.868287333	Unknown
3.2	-37.8274744	144.9394688	Unknown
2.8	-37.781017	144.935111	Unknown
4.5	-37.7109215	144.9350455	Unknown
3.5	-37.5787345	144.919189	Unknown
3.9	-37.864999	144.984744429	Unknown
3.4	-37.837095	144.968889143	Unknown
3.1	-37.77840255	144.96769435	Unknown
3.5	-37.752338	144.9718395	Unknown
3.7	-37.9450573333	145.025051667	Unknown
4.0	-37.87444125	145.0152065	Unknown
3.4	-37.8289788889	145.020412444	Unknown
3.7	-37.7843226667	145.022025667	Unknown
3.3	-37.7285775	145.011352	Unknown
3.3	-37.9886683333	145.076624	Unknown
4.0	-37.9157945	145.0503	Unknown
3.5	-37.887252625	145.059116375	Unknown
3.4	-37.8284004286	145.078914	Unknown
4.0	-37.7691676	145.064636	Unknown
3.0	-37.729545	145.066996667	Unknown
3.3	-37.6752898333	145.066900833	Unknown
4.0	-38.0727105	145.128391	Unknown
3.5	-37.9389405	145.0993105	Unknown
3.0	-37.8382013333	145.117746333	Unknown
3.5	-37.7108975	145.1058715	Unknown
4.0	-38.1322036	145.171444	Unknown
4.0	-38.0964675	145.185492	Unknown
4.0	-37.9292095	145.165404	Unknown
4.2	-37.780197	145.165967833	Unknown
3.0	-37.926503	145.2317615	Unknown
3.5	-37.868504	145.2263125	Unknown
3.8	-37.82595275	145.221005	Unknown
4.0	-37.7930905	145.224879	Unknown
3.8	-38.040377	145.27890475	Unknown
4.8	-37.92212575	145.26143125	Unknown
3.7	-37.8800066667	145.256760667	Unknown
4.0	-37.788184	145.2680678	Unknown
3.7	-38.0211926667	145.331294333	Unknown
3.5	-37.8848605	145.3158715	Unknown
4.4	-37.7819194	145.3169434	Unknown
3.5	-37.9031345	145.356124	Unknown
4.5	-38.0653445	145.4393845	Unknown
3.8	-38.0712838	145.4749288	Unknown
4.0	-37.933833	145.471904	Unknown
5.0	-38.1400645	145.874696	Unknown
6.0	-38.243982	146.236291	Unknown
6.0	-38.1922573333	146.269481667	Unknown
2.5	-36.3616135	146.322709	Unknown
5.2	-38.1874195	146.514670667	Unknown
3.7	-37.8230096667	147.618002667	Unknown
